# Two-body Weber reference run
# m1=1.0  m2=1.0  q1=1.0  q2=-1.0  c=4.0
# q0=[-1.0, 0.0, 1.0, 0.0]
# p0=[0.0, -0.25, 0.0, 0.25]
# tspan=(0.0, 27.14080941082802)  (5 Kepler periods, T=5.428162)
# dt=1e-3  stride=10
# particle positions sampled every 10 steps
t	x1	y1	x2	y2
2.0040000000e+01	8.7578916295e-01	3.9978343688e-01	-8.7578916295e-01	-3.9978343688e-01
2.0050000000e+01	8.7582551024e-01	4.0265458321e-01	-8.7582551024e-01	-4.0265458321e-01
2.0060000000e+01	8.7583619576e-01	4.0551393177e-01	-8.7583619576e-01	-4.0551393177e-01
2.0070000000e+01	8.7582131780e-01	4.0836144445e-01	-8.7582131780e-01	-4.0836144445e-01
2.0080000000e+01	8.7578097319e-01	4.1119708306e-01	-8.7578097319e-01	-4.1119708306e-01
2.0090000000e+01	8.7571525732e-01	4.1402080940e-01	-8.7571525732e-01	-4.1402080940e-01
2.0100000000e+01	8.7562426411e-01	4.1683258517e-01	-8.7562426411e-01	-4.1683258517e-01
2.0110000000e+01	8.7550808610e-01	4.1963237200e-01	-8.7550808610e-01	-4.1963237200e-01
2.0120000000e+01	8.7536681443e-01	4.2242013144e-01	-8.7536681443e-01	-4.2242013144e-01
2.0130000000e+01	8.7520053884e-01	4.2519582496e-01	-8.7520053884e-01	-4.2519582496e-01
2.0140000000e+01	8.7500934776e-01	4.2795941390e-01	-8.7500934776e-01	-4.2795941390e-01
2.0150000000e+01	8.7479332824e-01	4.3071085952e-01	-8.7479332824e-01	-4.3071085952e-01
2.0160000000e+01	8.7455256605e-01	4.3345012294e-01	-8.7455256605e-01	-4.3345012294e-01
2.0170000000e+01	8.7428714564e-01	4.3617716518e-01	-8.7428714564e-01	-4.3617716518e-01
2.0180000000e+01	8.7399715018e-01	4.3889194709e-01	-8.7399715018e-01	-4.3889194709e-01
2.0190000000e+01	8.7368266157e-01	4.4159442942e-01	-8.7368266157e-01	-4.4159442942e-01
2.0200000000e+01	8.7334376049e-01	4.4428457273e-01	-8.7334376049e-01	-4.4428457273e-01
2.0210000000e+01	8.7298052636e-01	4.4696233745e-01	-8.7298052636e-01	-4.4696233745e-01
2.0220000000e+01	8.7259303740e-01	4.4962768384e-01	-8.7259303740e-01	-4.4962768384e-01
2.0230000000e+01	8.7218137062e-01	4.5228057197e-01	-8.7218137062e-01	-4.5228057197e-01
2.0240000000e+01	8.7174560185e-01	4.5492096175e-01	-8.7174560185e-01	-4.5492096175e-01
2.0250000000e+01	8.7128580575e-01	4.5754881289e-01	-8.7128580575e-01	-4.5754881289e-01
2.0260000000e+01	8.7080205584e-01	4.6016408491e-01	-8.7080205584e-01	-4.6016408491e-01
2.0270000000e+01	8.7029442448e-01	4.6276673711e-01	-8.7029442448e-01	-4.6276673711e-01
2.0280000000e+01	8.6976298291e-01	4.6535672861e-01	-8.6976298291e-01	-4.6535672861e-01
2.0290000000e+01	8.6920780127e-01	4.6793401828e-01	-8.6920780127e-01	-4.6793401828e-01
2.0300000000e+01	8.6862894858e-01	4.7049856478e-01	-8.6862894858e-01	-4.7049856478e-01
2.0310000000e+01	8.6802649279e-01	4.7305032653e-01	-8.6802649279e-01	-4.7305032653e-01
2.0320000000e+01	8.6740050078e-01	4.7558926173e-01	-8.6740050078e-01	-4.7558926173e-01
2.0330000000e+01	8.6675103834e-01	4.7811532829e-01	-8.6675103834e-01	-4.7811532829e-01
2.0340000000e+01	8.6607817026e-01	4.8062848391e-01	-8.6607817026e-01	-4.8062848391e-01
2.0350000000e+01	8.6538196027e-01	4.8312868600e-01	-8.6538196027e-01	-4.8312868600e-01
2.0360000000e+01	8.6466247105e-01	4.8561589170e-01	-8.6466247105e-01	-4.8561589170e-01
2.0370000000e+01	8.6391976431e-01	4.8809005789e-01	-8.6391976431e-01	-4.8809005789e-01
2.0380000000e+01	8.6315390075e-01	4.9055114115e-01	-8.6315390075e-01	-4.9055114115e-01
2.0390000000e+01	8.6236494005e-01	4.9299909778e-01	-8.6236494005e-01	-4.9299909778e-01
2.0400000000e+01	8.6155294094e-01	4.9543388377e-01	-8.6155294094e-01	-4.9543388377e-01
2.0410000000e+01	8.6071796118e-01	4.9785545481e-01	-8.6071796118e-01	-4.9785545481e-01
2.0420000000e+01	8.5986005756e-01	5.0026376628e-01	-8.5986005756e-01	-5.0026376628e-01
2.0430000000e+01	8.5897928592e-01	5.0265877323e-01	-8.5897928592e-01	-5.0265877323e-01
2.0440000000e+01	8.5807570117e-01	5.0504043039e-01	-8.5807570117e-01	-5.0504043039e-01
2.0450000000e+01	8.5714935729e-01	5.0740869215e-01	-8.5714935729e-01	-5.0740869215e-01
2.0460000000e+01	8.5620030734e-01	5.0976351255e-01	-8.5620030734e-01	-5.0976351255e-01
2.0470000000e+01	8.5522860346e-01	5.1210484530e-01	-8.5522860346e-01	-5.1210484530e-01
2.0480000000e+01	8.5423429690e-01	5.1443264375e-01	-8.5423429690e-01	-5.1443264375e-01
2.0490000000e+01	8.5321743802e-01	5.1674686085e-01	-8.5321743802e-01	-5.1674686085e-01
2.0500000000e+01	8.5217807627e-01	5.1904744923e-01	-8.5217807627e-01	-5.1904744923e-01
2.0510000000e+01	8.5111626026e-01	5.2133436110e-01	-8.5111626026e-01	-5.2133436110e-01
2.0520000000e+01	8.5003203771e-01	5.2360754830e-01	-8.5003203771e-01	-5.2360754830e-01
2.0530000000e+01	8.4892545549e-01	5.2586696228e-01	-8.4892545549e-01	-5.2586696228e-01
2.0540000000e+01	8.4779655961e-01	5.2811255406e-01	-8.4779655961e-01	-5.2811255406e-01
2.0550000000e+01	8.4664539525e-01	5.3034427429e-01	-8.4664539525e-01	-5.3034427429e-01
2.0560000000e+01	8.4547200673e-01	5.3256207317e-01	-8.4547200673e-01	-5.3256207317e-01
2.0570000000e+01	8.4427643756e-01	5.3476590048e-01	-8.4427643756e-01	-5.3476590048e-01
2.0580000000e+01	8.4305873044e-01	5.3695570558e-01	-8.4305873044e-01	-5.3695570558e-01
2.0590000000e+01	8.4181892721e-01	5.3913143739e-01	-8.4181892721e-01	-5.3913143739e-01
2.0600000000e+01	8.4055706895e-01	5.4129304435e-01	-8.4055706895e-01	-5.4129304435e-01
2.0610000000e+01	8.3927319592e-01	5.4344047447e-01	-8.3927319592e-01	-5.4344047447e-01
2.0620000000e+01	8.3796734756e-01	5.4557367528e-01	-8.3796734756e-01	-5.4557367528e-01
2.0630000000e+01	8.3663956257e-01	5.4769259386e-01	-8.3663956257e-01	-5.4769259386e-01
2.0640000000e+01	8.3528987884e-01	5.4979717678e-01	-8.3528987884e-01	-5.4979717678e-01
2.0650000000e+01	8.3391833347e-01	5.5188737012e-01	-8.3391833347e-01	-5.5188737012e-01
2.0660000000e+01	8.3252496281e-01	5.5396311949e-01	-8.3252496281e-01	-5.5396311949e-01
2.0670000000e+01	8.3110980244e-01	5.5602436995e-01	-8.3110980244e-01	-5.5602436995e-01
2.0680000000e+01	8.2967288719e-01	5.5807106608e-01	-8.2967288719e-01	-5.5807106608e-01
2.0690000000e+01	8.2821425112e-01	5.6010315192e-01	-8.2821425112e-01	-5.6010315192e-01
2.0700000000e+01	8.2673392754e-01	5.6212057098e-01	-8.2673392754e-01	-5.6212057098e-01
2.0710000000e+01	8.2523194904e-01	5.6412326621e-01	-8.2523194904e-01	-5.6412326621e-01
2.0720000000e+01	8.2370834744e-01	5.6611118003e-01	-8.2370834744e-01	-5.6611118003e-01
2.0730000000e+01	8.2216315385e-01	5.6808425428e-01	-8.2216315385e-01	-5.6808425428e-01
2.0740000000e+01	8.2059639865e-01	5.7004243025e-01	-8.2059639865e-01	-5.7004243025e-01
2.0750000000e+01	8.1900811149e-01	5.7198564864e-01	-8.1900811149e-01	-5.7198564864e-01
2.0760000000e+01	8.1739832129e-01	5.7391384956e-01	-8.1739832129e-01	-5.7391384956e-01
2.0770000000e+01	8.1576705627e-01	5.7582697250e-01	-8.1576705627e-01	-5.7582697250e-01
2.0780000000e+01	8.1411434393e-01	5.7772495639e-01	-8.1411434393e-01	-5.7772495639e-01
2.0790000000e+01	8.1244021108e-01	5.7960773949e-01	-8.1244021108e-01	-5.7960773949e-01
2.0800000000e+01	8.1074468381e-01	5.8147525946e-01	-8.1074468381e-01	-5.8147525946e-01
2.0810000000e+01	8.0902778752e-01	5.8332745331e-01	-8.0902778752e-01	-5.8332745331e-01
2.0820000000e+01	8.0728954690e-01	5.8516425740e-01	-8.0728954690e-01	-5.8516425740e-01
2.0830000000e+01	8.0552998597e-01	5.8698560744e-01	-8.0552998597e-01	-5.8698560744e-01
2.0840000000e+01	8.0374912805e-01	5.8879143846e-01	-8.0374912805e-01	-5.8879143846e-01
2.0850000000e+01	8.0194699577e-01	5.9058168480e-01	-8.0194699577e-01	-5.9058168480e-01
2.0860000000e+01	8.0012361111e-01	5.9235628012e-01	-8.0012361111e-01	-5.9235628012e-01
2.0870000000e+01	7.9827899533e-01	5.9411515737e-01	-7.9827899533e-01	-5.9411515737e-01
2.0880000000e+01	7.9641316905e-01	5.9585824879e-01	-7.9641316905e-01	-5.9585824879e-01
2.0890000000e+01	7.9452615219e-01	5.9758548589e-01	-7.9452615219e-01	-5.9758548589e-01
2.0900000000e+01	7.9261796402e-01	5.9929679943e-01	-7.9261796402e-01	-5.9929679943e-01
2.0910000000e+01	7.9068862315e-01	6.0099211943e-01	-7.9068862315e-01	-6.0099211943e-01
2.0920000000e+01	7.8873814751e-01	6.0267137514e-01	-7.8873814751e-01	-6.0267137514e-01
2.0930000000e+01	7.8676655438e-01	6.0433449505e-01	-7.8676655438e-01	-6.0433449505e-01
2.0940000000e+01	7.8477386037e-01	6.0598140684e-01	-7.8477386037e-01	-6.0598140684e-01
2.0950000000e+01	7.8276008146e-01	6.0761203740e-01	-7.8276008146e-01	-6.0761203740e-01
2.0960000000e+01	7.8072523295e-01	6.0922631280e-01	-7.8072523295e-01	-6.0922631280e-01
2.0970000000e+01	7.7866932950e-01	6.1082415830e-01	-7.7866932950e-01	-6.1082415830e-01
2.0980000000e+01	7.7659238512e-01	6.1240549829e-01	-7.7659238512e-01	-6.1240549829e-01
2.0990000000e+01	7.7449441318e-01	6.1397025634e-01	-7.7449441318e-01	-6.1397025634e-01
2.1000000000e+01	7.7237542640e-01	6.1551835511e-01	-7.7237542640e-01	-6.1551835511e-01
2.1010000000e+01	7.7023543686e-01	6.1704971641e-01	-7.7023543686e-01	-6.1704971641e-01
2.1020000000e+01	7.6807445599e-01	6.1856426114e-01	-7.6807445599e-01	-6.1856426114e-01
2.1030000000e+01	7.6589249459e-01	6.2006190929e-01	-7.6589249459e-01	-6.2006190929e-01
2.1040000000e+01	7.6368956282e-01	6.2154257992e-01	-7.6368956282e-01	-6.2154257992e-01
2.1050000000e+01	7.6146567020e-01	6.2300619115e-01	-7.6146567020e-01	-6.2300619115e-01
2.1060000000e+01	7.5922082563e-01	6.2445266014e-01	-7.5922082563e-01	-6.2445266014e-01
2.1070000000e+01	7.5695503735e-01	6.2588190308e-01	-7.5695503735e-01	-6.2588190308e-01
2.1080000000e+01	7.5466831300e-01	6.2729383515e-01	-7.5466831300e-01	-6.2729383515e-01
2.1090000000e+01	7.5236065956e-01	6.2868837055e-01	-7.5236065956e-01	-6.2868837055e-01
2.1100000000e+01	7.5003208340e-01	6.3006542244e-01	-7.5003208340e-01	-6.3006542244e-01
2.1110000000e+01	7.4768259024e-01	6.3142490294e-01	-7.4768259024e-01	-6.3142490294e-01
2.1120000000e+01	7.4531218521e-01	6.3276672311e-01	-7.4531218521e-01	-6.3276672311e-01
2.1130000000e+01	7.4292087277e-01	6.3409079295e-01	-7.4292087277e-01	-6.3409079295e-01
2.1140000000e+01	7.4050865677e-01	6.3539702133e-01	-7.4050865677e-01	-6.3539702133e-01
2.1150000000e+01	7.3807554045e-01	6.3668531604e-01	-7.3807554045e-01	-6.3668531604e-01
2.1160000000e+01	7.3562152641e-01	6.3795558372e-01	-7.3562152641e-01	-6.3795558372e-01
2.1170000000e+01	7.3314661663e-01	6.3920772986e-01	-7.3314661663e-01	-6.3920772986e-01
2.1180000000e+01	7.3065081245e-01	6.4044165877e-01	-7.3065081245e-01	-6.4044165877e-01
2.1190000000e+01	7.2813411462e-01	6.4165727359e-01	-7.2813411462e-01	-6.4165727359e-01
2.1200000000e+01	7.2559652323e-01	6.4285447622e-01	-7.2559652323e-01	-6.4285447622e-01
2.1210000000e+01	7.2303803778e-01	6.4403316734e-01	-7.2303803778e-01	-6.4403316734e-01
2.1220000000e+01	7.2045865712e-01	6.4519324638e-01	-7.2045865712e-01	-6.4519324638e-01
2.1230000000e+01	7.1785837950e-01	6.4633461146e-01	-7.1785837950e-01	-6.4633461146e-01
2.1240000000e+01	7.1523720253e-01	6.4745715944e-01	-7.1523720253e-01	-6.4745715944e-01
2.1250000000e+01	7.1259512321e-01	6.4856078584e-01	-7.1259512321e-01	-6.4856078584e-01
2.1260000000e+01	7.0993213791e-01	6.4964538481e-01	-7.0993213791e-01	-6.4964538481e-01
2.1270000000e+01	7.0724824238e-01	6.5071084916e-01	-7.0724824238e-01	-6.5071084916e-01
2.1280000000e+01	7.0454343176e-01	6.5175707030e-01	-7.0454343176e-01	-6.5175707030e-01
2.1290000000e+01	7.0181770053e-01	6.5278393819e-01	-7.0181770053e-01	-6.5278393819e-01
2.1300000000e+01	6.9907104259e-01	6.5379134138e-01	-6.9907104259e-01	-6.5379134138e-01
2.1310000000e+01	6.9630345119e-01	6.5477916692e-01	-6.9630345119e-01	-6.5477916692e-01
2.1320000000e+01	6.9351491897e-01	6.5574730037e-01	-6.9351491897e-01	-6.5574730037e-01
2.1330000000e+01	6.9070543793e-01	6.5669562576e-01	-6.9070543793e-01	-6.5669562576e-01
2.1340000000e+01	6.8787499947e-01	6.5762402557e-01	-6.8787499947e-01	-6.5762402557e-01
2.1350000000e+01	6.8502359433e-01	6.5853238068e-01	-6.8502359433e-01	-6.5853238068e-01
2.1360000000e+01	6.8215121265e-01	6.5942057037e-01	-6.8215121265e-01	-6.5942057037e-01
2.1370000000e+01	6.7925784394e-01	6.6028847226e-01	-6.7925784394e-01	-6.6028847226e-01
2.1380000000e+01	6.7634347707e-01	6.6113596232e-01	-6.7634347707e-01	-6.6113596232e-01
2.1390000000e+01	6.7340810030e-01	6.6196291478e-01	-6.7340810030e-01	-6.6196291478e-01
2.1400000000e+01	6.7045170124e-01	6.6276920216e-01	-6.7045170124e-01	-6.6276920216e-01
2.1410000000e+01	6.6747426689e-01	6.6355469517e-01	-6.6747426689e-01	-6.6355469517e-01
2.1420000000e+01	6.6447578360e-01	6.6431926276e-01	-6.6447578360e-01	-6.6431926276e-01
2.1430000000e+01	6.6145623710e-01	6.6506277200e-01	-6.6145623710e-01	-6.6506277200e-01
2.1440000000e+01	6.5841561250e-01	6.6578508810e-01	-6.5841561250e-01	-6.6578508810e-01
2.1450000000e+01	6.5535389425e-01	6.6648607434e-01	-6.5535389425e-01	-6.6648607434e-01
2.1460000000e+01	6.5227106618e-01	6.6716559207e-01	-6.5227106618e-01	-6.6716559207e-01
2.1470000000e+01	6.4916711147e-01	6.6782350063e-01	-6.4916711147e-01	-6.6782350063e-01
2.1480000000e+01	6.4604201270e-01	6.6845965734e-01	-6.4604201270e-01	-6.6845965734e-01
2.1490000000e+01	6.4289575177e-01	6.6907391745e-01	-6.4289575177e-01	-6.6907391745e-01
2.1500000000e+01	6.3972830997e-01	6.6966613409e-01	-6.3972830997e-01	-6.6966613409e-01
2.1510000000e+01	6.3653966792e-01	6.7023615825e-01	-6.3653966792e-01	-6.7023615825e-01
2.1520000000e+01	6.3332980565e-01	6.7078383871e-01	-6.3332980565e-01	-6.7078383871e-01
2.1530000000e+01	6.3009870249e-01	6.7130902200e-01	-6.3009870249e-01	-6.7130902200e-01
2.1540000000e+01	6.2684633717e-01	6.7181155238e-01	-6.2684633717e-01	-6.7181155238e-01
2.1550000000e+01	6.2357268775e-01	6.7229127177e-01	-6.2357268775e-01	-6.7229127177e-01
2.1560000000e+01	6.2027773166e-01	6.7274801969e-01	-6.2027773166e-01	-6.7274801969e-01
2.1570000000e+01	6.1696144569e-01	6.7318163324e-01	-6.1696144569e-01	-6.7318163324e-01
2.1580000000e+01	6.1362380596e-01	6.7359194704e-01	-6.1362380596e-01	-6.7359194704e-01
2.1590000000e+01	6.1026478795e-01	6.7397879316e-01	-6.1026478795e-01	-6.7397879316e-01
2.1600000000e+01	6.0688436651e-01	6.7434200108e-01	-6.0688436651e-01	-6.7434200108e-01
2.1610000000e+01	6.0348251583e-01	6.7468139764e-01	-6.0348251583e-01	-6.7468139764e-01
2.1620000000e+01	6.0005920943e-01	6.7499680698e-01	-6.0005920943e-01	-6.7499680698e-01
2.1630000000e+01	5.9661442020e-01	6.7528805046e-01	-5.9661442020e-01	-6.7528805046e-01
2.1640000000e+01	5.9314812038e-01	6.7555494663e-01	-5.9314812038e-01	-6.7555494663e-01
2.1650000000e+01	5.8966028155e-01	6.7579731117e-01	-5.8966028155e-01	-6.7579731117e-01
2.1660000000e+01	5.8615087464e-01	6.7601495679e-01	-5.8615087464e-01	-6.7601495679e-01
2.1670000000e+01	5.8261986992e-01	6.7620769320e-01	-5.8261986992e-01	-6.7620769320e-01
2.1680000000e+01	5.7906723701e-01	6.7637532703e-01	-5.7906723701e-01	-6.7637532703e-01
2.1690000000e+01	5.7549294488e-01	6.7651766177e-01	-5.7549294488e-01	-6.7651766177e-01
2.1700000000e+01	5.7189696185e-01	6.7663449766e-01	-5.7189696185e-01	-6.7663449766e-01
2.1710000000e+01	5.6827925557e-01	6.7672563169e-01	-5.6827925557e-01	-6.7672563169e-01
2.1720000000e+01	5.6463979306e-01	6.7679085745e-01	-5.6463979306e-01	-6.7679085745e-01
2.1730000000e+01	5.6097854066e-01	6.7682996510e-01	-5.6097854066e-01	-6.7682996510e-01
2.1740000000e+01	5.5729546407e-01	6.7684274127e-01	-5.5729546407e-01	-6.7684274127e-01
2.1750000000e+01	5.5359052836e-01	6.7682896900e-01	-5.5359052836e-01	-6.7682896900e-01
2.1760000000e+01	5.4986369791e-01	6.7678842761e-01	-5.4986369791e-01	-6.7678842761e-01
2.1770000000e+01	5.4611493647e-01	6.7672089267e-01	-5.4611493647e-01	-6.7672089267e-01
2.1780000000e+01	5.4234420715e-01	6.7662613585e-01	-5.4234420715e-01	-6.7662613585e-01
2.1790000000e+01	5.3855147240e-01	6.7650392489e-01	-5.3855147240e-01	-6.7650392489e-01
2.1800000000e+01	5.3473669403e-01	6.7635402346e-01	-5.3473669403e-01	-6.7635402346e-01
2.1810000000e+01	5.3089983321e-01	6.7617619108e-01	-5.3089983321e-01	-6.7617619108e-01
2.1820000000e+01	5.2704085048e-01	6.7597018301e-01	-5.2704085048e-01	-6.7597018301e-01
2.1830000000e+01	5.2315970573e-01	6.7573575014e-01	-5.2315970573e-01	-6.7573575014e-01
2.1840000000e+01	5.1925635822e-01	6.7547263891e-01	-5.1925635822e-01	-6.7547263891e-01
2.1850000000e+01	5.1533076658e-01	6.7518059118e-01	-5.1533076658e-01	-6.7518059118e-01
2.1860000000e+01	5.1138288882e-01	6.7485934409e-01	-5.1138288882e-01	-6.7485934409e-01
2.1870000000e+01	5.0741268234e-01	6.7450863000e-01	-5.0741268234e-01	-6.7450863000e-01
2.1880000000e+01	5.0342010392e-01	6.7412817630e-01	-5.0342010392e-01	-6.7412817630e-01
2.1890000000e+01	4.9940510971e-01	6.7371770534e-01	-4.9940510971e-01	-6.7371770534e-01
2.1900000000e+01	4.9536765530e-01	6.7327693428e-01	-4.9536765530e-01	-6.7327693428e-01
2.1910000000e+01	4.9130769564e-01	6.7280557492e-01	-4.9130769564e-01	-6.7280557492e-01
2.1920000000e+01	4.8722518514e-01	6.7230333362e-01	-4.8722518514e-01	-6.7230333362e-01
2.1930000000e+01	4.8312007759e-01	6.7176991112e-01	-4.8312007759e-01	-6.7176991112e-01
2.1940000000e+01	4.7899232625e-01	6.7120500239e-01	-4.7899232625e-01	-6.7120500239e-01
2.1950000000e+01	4.7484188379e-01	6.7060829649e-01	-4.7484188379e-01	-6.7060829649e-01
2.1960000000e+01	4.7066870236e-01	6.6997947639e-01	-4.7066870236e-01	-6.6997947639e-01
2.1970000000e+01	4.6647273354e-01	6.6931821883e-01	-4.6647273354e-01	-6.6931821883e-01
2.1980000000e+01	4.6225392843e-01	6.6862419414e-01	-4.6225392843e-01	-6.6862419414e-01
2.1990000000e+01	4.5801223760e-01	6.6789706604e-01	-4.5801223760e-01	-6.6789706604e-01
2.2000000000e+01	4.5374761113e-01	6.6713649148e-01	-4.5374761113e-01	-6.6713649148e-01
2.2010000000e+01	4.4945999863e-01	6.6634212046e-01	-4.4945999863e-01	-6.6634212046e-01
2.2020000000e+01	4.4514934925e-01	6.6551359579e-01	-4.4514934925e-01	-6.6551359579e-01
2.2030000000e+01	4.4081561169e-01	6.6465055294e-01	-4.4081561169e-01	-6.6465055294e-01
2.2040000000e+01	4.3645873427e-01	6.6375261978e-01	-4.3645873427e-01	-6.6375261978e-01
2.2050000000e+01	4.3207866487e-01	6.6281941639e-01	-4.3207866487e-01	-6.6281941639e-01
2.2060000000e+01	4.2767535105e-01	6.6185055481e-01	-4.2767535105e-01	-6.6185055481e-01
2.2070000000e+01	4.2324873998e-01	6.6084563884e-01	-4.2324873998e-01	-6.6084563884e-01
2.2080000000e+01	4.1879877855e-01	6.5980426374e-01	-4.1879877855e-01	-6.5980426374e-01
2.2090000000e+01	4.1432541336e-01	6.5872601604e-01	-4.1432541336e-01	-6.5872601604e-01
2.2100000000e+01	4.0982859075e-01	6.5761047320e-01	-4.0982859075e-01	-6.5761047320e-01
2.2110000000e+01	4.0530825685e-01	6.5645720341e-01	-4.0530825685e-01	-6.5645720341e-01
2.2120000000e+01	4.0076435763e-01	6.5526576524e-01	-4.0076435763e-01	-6.5526576524e-01
2.2130000000e+01	3.9619683889e-01	6.5403570740e-01	-3.9619683889e-01	-6.5403570740e-01
2.2140000000e+01	3.9160564638e-01	6.5276656837e-01	-3.9160564638e-01	-6.5276656837e-01
2.2150000000e+01	3.8699072578e-01	6.5145787615e-01	-3.8699072578e-01	-6.5145787615e-01
2.2160000000e+01	3.8235202278e-01	6.5010914784e-01	-3.8235202278e-01	-6.5010914784e-01
2.2170000000e+01	3.7768948315e-01	6.4871988937e-01	-3.7768948315e-01	-6.4871988937e-01
2.2180000000e+01	3.7300305277e-01	6.4728959509e-01	-3.7300305277e-01	-6.4728959509e-01
2.2190000000e+01	3.6829267770e-01	6.4581774742e-01	-3.6829267770e-01	-6.4581774742e-01
2.2200000000e+01	3.6355830425e-01	6.4430381641e-01	-3.6355830425e-01	-6.4430381641e-01
2.2210000000e+01	3.5879987908e-01	6.4274725940e-01	-3.5879987908e-01	-6.4274725940e-01
2.2220000000e+01	3.5401734924e-01	6.4114752054e-01	-3.5401734924e-01	-6.4114752054e-01
2.2230000000e+01	3.4921066227e-01	6.3950403033e-01	-3.4921066227e-01	-6.3950403033e-01
2.2240000000e+01	3.4437976628e-01	6.3781620522e-01	-3.4437976628e-01	-6.3781620522e-01
2.2250000000e+01	3.3952461007e-01	6.3608344706e-01	-3.3952461007e-01	-6.3608344706e-01
2.2260000000e+01	3.3464514323e-01	6.3430514262e-01	-3.3464514323e-01	-6.3430514262e-01
2.2270000000e+01	3.2974131622e-01	6.3248066305e-01	-3.2974131622e-01	-6.3248066305e-01
2.2280000000e+01	3.2481308053e-01	6.3060936334e-01	-3.2481308053e-01	-6.3060936334e-01
2.2290000000e+01	3.1986038881e-01	6.2869058172e-01	-3.1986038881e-01	-6.2869058172e-01
2.2300000000e+01	3.1488319496e-01	6.2672363906e-01	-3.1488319496e-01	-6.2672363906e-01
2.2310000000e+01	3.0988145434e-01	6.2470783825e-01	-3.0988145434e-01	-6.2470783825e-01
2.2320000000e+01	3.0485512390e-01	6.2264246349e-01	-3.0485512390e-01	-6.2264246349e-01
2.2330000000e+01	2.9980416236e-01	6.2052677966e-01	-2.9980416236e-01	-6.2052677966e-01
2.2340000000e+01	2.9472853039e-01	6.1836003152e-01	-2.9472853039e-01	-6.1836003152e-01
2.2350000000e+01	2.8962819084e-01	6.1614144302e-01	-2.8962819084e-01	-6.1614144302e-01
2.2360000000e+01	2.8450310892e-01	6.1387021640e-01	-2.8450310892e-01	-6.1387021640e-01
2.2370000000e+01	2.7935325244e-01	6.1154553146e-01	-2.7935325244e-01	-6.1154553146e-01
2.2380000000e+01	2.7417859208e-01	6.0916654458e-01	-2.7417859208e-01	-6.0916654458e-01
2.2390000000e+01	2.6897910167e-01	6.0673238785e-01	-2.6897910167e-01	-6.0673238785e-01
2.2400000000e+01	2.6375475843e-01	6.0424216805e-01	-2.6375475843e-01	-6.0424216805e-01
2.2410000000e+01	2.5850554334e-01	6.0169496569e-01	-2.5850554334e-01	-6.0169496569e-01
2.2420000000e+01	2.5323144147e-01	5.9908983384e-01	-2.5323144147e-01	-5.9908983384e-01
2.2430000000e+01	2.4793244231e-01	5.9642579708e-01	-2.4793244231e-01	-5.9642579708e-01
2.2440000000e+01	2.4260854023e-01	5.9370185025e-01	-2.4260854023e-01	-5.9370185025e-01
2.2450000000e+01	2.3725973485e-01	5.9091695722e-01	-2.3725973485e-01	-5.9091695722e-01
2.2460000000e+01	2.3188603153e-01	5.8807004952e-01	-2.3188603153e-01	-5.8807004952e-01
2.2470000000e+01	2.2648744190e-01	5.8516002500e-01	-2.2648744190e-01	-5.8516002500e-01
2.2480000000e+01	2.2106398436e-01	5.8218574631e-01	-2.2106398436e-01	-5.8218574631e-01
2.2490000000e+01	2.1561568467e-01	5.7914603935e-01	-2.1561568467e-01	-5.7914603935e-01
2.2500000000e+01	2.1014257664e-01	5.7603969162e-01	-2.1014257664e-01	-5.7603969162e-01
2.2510000000e+01	2.0464470276e-01	5.7286545047e-01	-2.0464470276e-01	-5.7286545047e-01
2.2520000000e+01	1.9912211501e-01	5.6962202130e-01	-1.9912211501e-01	-5.6962202130e-01
2.2530000000e+01	1.9357487562e-01	5.6630806553e-01	-1.9357487562e-01	-5.6630806553e-01
2.2540000000e+01	1.8800305802e-01	5.6292219863e-01	-1.8800305802e-01	-5.6292219863e-01
2.2550000000e+01	1.8240674775e-01	5.5946298784e-01	-1.8240674775e-01	-5.5946298784e-01
2.2560000000e+01	1.7678604355e-01	5.5592894992e-01	-1.7678604355e-01	-5.5592894992e-01
2.2570000000e+01	1.7114105849e-01	5.5231854866e-01	-1.7114105849e-01	-5.5231854866e-01
2.2580000000e+01	1.6547192122e-01	5.4863019227e-01	-1.6547192122e-01	-5.4863019227e-01
2.2590000000e+01	1.5977877733e-01	5.4486223059e-01	-1.5977877733e-01	-5.4486223059e-01
2.2600000000e+01	1.5406179086e-01	5.4101295218e-01	-1.5406179086e-01	-5.4101295218e-01
2.2610000000e+01	1.4832114591e-01	5.3708058114e-01	-1.4832114591e-01	-5.3708058114e-01
2.2620000000e+01	1.4255704841e-01	5.3306327380e-01	-1.4255704841e-01	-5.3306327380e-01
2.2630000000e+01	1.3676972811e-01	5.2895911515e-01	-1.3676972811e-01	-5.2895911515e-01
2.2640000000e+01	1.3095944067e-01	5.2476611505e-01	-1.3095944067e-01	-5.2476611505e-01
2.2650000000e+01	1.2512647005e-01	5.2048220420e-01	-1.2512647005e-01	-5.2048220420e-01
2.2660000000e+01	1.1927113107e-01	5.1610522982e-01	-1.1927113107e-01	-5.1610522982e-01
2.2670000000e+01	1.1339377224e-01	5.1163295103e-01	-1.1339377224e-01	-5.1163295103e-01
2.2680000000e+01	1.0749477890e-01	5.0706303397e-01	-1.0749477890e-01	-5.0706303397e-01
